,Name,Address,Type,Latitude_MAIN,Longitude_MAIN,Latitude_temp,Longitude_temp
3447,The Time of India,"Gole Darwaza, Gole Darwaja, Radhey Lal, Chowk, Lucknow",point_of_interest,26.8709,80.91336,26.8643981,80.9084952
3448,The Time of India,"Gole Darwaza, Gole Darwaja, Radhey Lal, Chowk, Lucknow",establishment,26.8709,80.91336,26.8643981,80.9084952
3449,Oriental Bank Of Commerce,"313/9, Tej Krishna Plaza, Khun Khun Ji Road Chowk, Machchhi Bhavan, Lucknow",bank,26.8709,80.91336,26.8691332,80.9076672
3450,Oriental Bank Of Commerce,"313/9, Tej Krishna Plaza, Khun Khun Ji Road Chowk, Machchhi Bhavan, Lucknow",finance,26.8709,80.91336,26.8691332,80.9076672
3451,Oriental Bank Of Commerce,"313/9, Tej Krishna Plaza, Khun Khun Ji Road Chowk, Machchhi Bhavan, Lucknow",point_of_interest,26.8709,80.91336,26.8691332,80.9076672
3452,Oriental Bank Of Commerce,"313/9, Tej Krishna Plaza, Khun Khun Ji Road Chowk, Machchhi Bhavan, Lucknow",establishment,26.8709,80.91336,26.8691332,80.9076672
3453,Ohare Parking Center,"Hardoi Road, Hardoi Raod, Dubagga, Lucknow",electrician,26.8709,80.91336,26.8717611,80.9072655
3454,Ohare Parking Center,"Hardoi Road, Hardoi Raod, Dubagga, Lucknow",point_of_interest,26.8709,80.91336,26.8717611,80.9072655
3455,Ohare Parking Center,"Hardoi Road, Hardoi Raod, Dubagga, Lucknow",establishment,26.8709,80.91336,26.8717611,80.9072655
3456,Tally Academy,"Kanchan Market Complex, opposite Little Academy, Chowk, Lucknow",point_of_interest,26.8709,80.91336,26.8667500,80.9108300
3457,Tally Academy,"Kanchan Market Complex, opposite Little Academy, Chowk, Lucknow",establishment,26.8709,80.91336,26.8667500,80.9108300
3458,GGN MLM Software,"Lajpat Nagr, lucknow City, Lucknow",electronics_store,26.8709,80.91336,26.8730204,80.9100798
3459,GGN MLM Software,"Lajpat Nagr, lucknow City, Lucknow",point_of_interest,26.8709,80.91336,26.8730204,80.9100798
3460,GGN MLM Software,"Lajpat Nagr, lucknow City, Lucknow",store,26.8709,80.91336,26.8730204,80.9100798
3461,GGN MLM Software,"Lajpat Nagr, lucknow City, Lucknow",establishment,26.8709,80.91336,26.8730204,80.9100798
3462,Chowk Head Post Office,"Machchhi Bhavan, Lucknow",post_office,26.8709,80.91336,26.8684800,80.9079441
3463,Chowk Head Post Office,"Machchhi Bhavan, Lucknow",finance,26.8709,80.91336,26.8684800,80.9079441
3464,Chowk Head Post Office,"Machchhi Bhavan, Lucknow",point_of_interest,26.8709,80.91336,26.8684800,80.9079441
3465,Chowk Head Post Office,"Machchhi Bhavan, Lucknow",establishment,26.8709,80.91336,26.8684800,80.9079441
3466,Airtel Store,"311, 11, Kamla Nehru Marg, Chowk, Lucknow",point_of_interest,26.8709,80.91336,26.8658198,80.9097484
3467,Airtel Store,"311, 11, Kamla Nehru Marg, Chowk, Lucknow",establishment,26.8709,80.91336,26.8658198,80.9097484
3468,Thyrocare,"Dr. Pankaj Rastogi, Kanchan Market Complex, Chowk, Machchhi Bhavan, Lucknow",health,26.8709,80.91336,26.8671200,80.9112600
3469,Thyrocare,"Dr. Pankaj Rastogi, Kanchan Market Complex, Chowk, Machchhi Bhavan, Lucknow",point_of_interest,26.8709,80.91336,26.8671200,80.9112600
3470,Thyrocare,"Dr. Pankaj Rastogi, Kanchan Market Complex, Chowk, Machchhi Bhavan, Lucknow",establishment,26.8709,80.91336,26.8671200,80.9112600
3471,Indian Overseas Bank,"Kusumbhi Deep Complex, Chowk, Lucknow",bank,26.8709,80.91336,26.8665010,80.9109080
3472,Indian Overseas Bank,"Kusumbhi Deep Complex, Chowk, Lucknow",finance,26.8709,80.91336,26.8665010,80.9109080
3473,Indian Overseas Bank,"Kusumbhi Deep Complex, Chowk, Lucknow",point_of_interest,26.8709,80.91336,26.8665010,80.9109080
3474,Indian Overseas Bank,"Kusumbhi Deep Complex, Chowk, Lucknow",establishment,26.8709,80.91336,26.8665010,80.9109080
3475,Canara Bank And ATM,"Lucknow Chowk, Lucknow",bank,26.8709,80.91336,26.8688100,80.9076200
3476,Canara Bank And ATM,"Lucknow Chowk, Lucknow",finance,26.8709,80.91336,26.8688100,80.9076200
3477,Canara Bank And ATM,"Lucknow Chowk, Lucknow",point_of_interest,26.8709,80.91336,26.8688100,80.9076200
3478,Canara Bank And ATM,"Lucknow Chowk, Lucknow",establishment,26.8709,80.91336,26.8688100,80.9076200
3479,Khadra,Khadra,sublocality_level_1,26.8709,80.91336,26.8798735,80.9151236
3480,Khadra,Khadra,sublocality,26.8709,80.91336,26.8798735,80.9151236
3481,Khadra,Khadra,political,26.8709,80.91336,26.8798735,80.9151236
3482,City Convent School,"Daulatganj Road, Dolatganj road lucknow, R.S.School, Ahmadganj, Lucknow",school,26.88297,80.89533,26.8812200,80.8954340
3483,City Convent School,"Daulatganj Road, Dolatganj road lucknow, R.S.School, Ahmadganj, Lucknow",point_of_interest,26.88297,80.89533,26.8812200,80.8954340
3484,City Convent School,"Daulatganj Road, Dolatganj road lucknow, R.S.School, Ahmadganj, Lucknow",establishment,26.88297,80.89533,26.8812200,80.8954340
3485,Unique Swings,"Daulatganj, Muftiganj, Daulatganj, Lucknow",point_of_interest,26.88297,80.89533,26.8794452,80.8987150
3486,Unique Swings,"Daulatganj, Muftiganj, Daulatganj, Lucknow",establishment,26.88297,80.89533,26.8794452,80.8987150
3487,New Modern School,"Gaughat Road, Near Deepu General Store, Near Deepu General Store, Gaughat Road, Lucknow",school,26.88297,80.89533,26.8794659,80.8930543
3488,New Modern School,"Gaughat Road, Near Deepu General Store, Near Deepu General Store, Gaughat Road, Lucknow",point_of_interest,26.88297,80.89533,26.8794659,80.8930543
3489,New Modern School,"Gaughat Road, Near Deepu General Store, Near Deepu General Store, Gaughat Road, Lucknow",establishment,26.88297,80.89533,26.8794659,80.8930543
3490,Health Clinic,"Dolatganj Road, Dolatganj Road Lucknow, Ahamdganj lko, Ahmadganj, Lucknow",point_of_interest,26.88297,80.89533,26.8815770,80.8970050
3491,Health Clinic,"Dolatganj Road, Dolatganj Road Lucknow, Ahamdganj lko, Ahmadganj, Lucknow",establishment,26.88297,80.89533,26.8815770,80.8970050
3492,Juice Shop,"Gate, Mallahi tola, near Bamba Ghar, Thakurganj, Daulatganj, Lucknow",food,26.88297,80.89533,26.8820230,80.8932810
3493,Juice Shop,"Gate, Mallahi tola, near Bamba Ghar, Thakurganj, Daulatganj, Lucknow",point_of_interest,26.88297,80.89533,26.8820230,80.8932810
3494,Juice Shop,"Gate, Mallahi tola, near Bamba Ghar, Thakurganj, Daulatganj, Lucknow",establishment,26.88297,80.89533,26.8820230,80.8932810
3495,New Modern School,"463/143, Muftiganj Daulatganj Rd, Haider Colony, Muftiganj Daulatganj Road, Haider Colony, Muftiganj, Daulatganj, Lucknow",school,26.88297,80.89533,26.8806612,80.8972072
3496,New Modern School,"463/143, Muftiganj Daulatganj Rd, Haider Colony, Muftiganj Daulatganj Road, Haider Colony, Muftiganj, Daulatganj, Lucknow",point_of_interest,26.88297,80.89533,26.8806612,80.8972072
3497,New Modern School,"463/143, Muftiganj Daulatganj Rd, Haider Colony, Muftiganj Daulatganj Road, Haider Colony, Muftiganj, Daulatganj, Lucknow",establishment,26.88297,80.89533,26.8806612,80.8972072
3498,Hindustan Mobile,"Gaughat Road, Near Qurban Nonveg Point, Vinay Computers, Daulat Ganj, Lucknow",point_of_interest,26.88297,80.89533,26.8807960,80.8977840
3499,Hindustan Mobile,"Gaughat Road, Near Qurban Nonveg Point, Vinay Computers, Daulat Ganj, Lucknow",store,26.88297,80.89533,26.8807960,80.8977840
3500,Hindustan Mobile,"Gaughat Road, Near Qurban Nonveg Point, Vinay Computers, Daulat Ganj, Lucknow",establishment,26.88297,80.89533,26.8807960,80.8977840
3501,Kilkari Hospital Chowk,"Muftiganj, Daulatganj, Lucknow",hospital,26.88297,80.89533,26.8794635,80.8972827
3502,Kilkari Hospital Chowk,"Muftiganj, Daulatganj, Lucknow",point_of_interest,26.88297,80.89533,26.8794635,80.8972827
3503,Kilkari Hospital Chowk,"Muftiganj, Daulatganj, Lucknow",establishment,26.88297,80.89533,26.8794635,80.8972827
3504,Akhil Digital Video Mixing Lab and Studio,"456/44, Maurya Vihar, Daulatganj, Lucknow",point_of_interest,26.88297,80.89533,26.8802844,80.8985966
3505,Akhil Digital Video Mixing Lab and Studio,"456/44, Maurya Vihar, Daulatganj, Lucknow",establishment,26.88297,80.89533,26.8802844,80.8985966
3506,Tanveer Travels,"Ring Road, Kalyanpur (West), Lucknow",travel_agency,26.88297,80.89533,26.8796670,80.8980110
3507,Tanveer Travels,"Ring Road, Kalyanpur (West), Lucknow",point_of_interest,26.88297,80.89533,26.8796670,80.8980110
3508,Tanveer Travels,"Ring Road, Kalyanpur (West), Lucknow",establishment,26.88297,80.89533,26.8796670,80.8980110
3509,R. M. Electricals & Sound Service,"Muftiganj Daulatganj Road, Haider Colony, Muftiganj, Chowk, Lucknow",electronics_store,26.88297,80.89533,26.8794405,80.8979492
3510,R. M. Electricals & Sound Service,"Muftiganj Daulatganj Road, Haider Colony, Muftiganj, Chowk, Lucknow",point_of_interest,26.88297,80.89533,26.8794405,80.8979492
3511,R. M. Electricals & Sound Service,"Muftiganj Daulatganj Road, Haider Colony, Muftiganj, Chowk, Lucknow",store,26.88297,80.89533,26.8794405,80.8979492
3512,R. M. Electricals & Sound Service,"Muftiganj Daulatganj Road, Haider Colony, Muftiganj, Chowk, Lucknow",establishment,26.88297,80.89533,26.8794405,80.8979492
3513,A S Clinic,"Doulatganj, Near Mata Ji Mandir, Near Mandir, Basant Bihar, Lucknow",dentist,26.88297,80.89533,26.8807310,80.9003370
3514,A S Clinic,"Doulatganj, Near Mata Ji Mandir, Near Mandir, Basant Bihar, Lucknow",health,26.88297,80.89533,26.8807310,80.9003370
3515,A S Clinic,"Doulatganj, Near Mata Ji Mandir, Near Mandir, Basant Bihar, Lucknow",point_of_interest,26.88297,80.89533,26.8807310,80.9003370
3516,A S Clinic,"Doulatganj, Near Mata Ji Mandir, Near Mandir, Basant Bihar, Lucknow",establishment,26.88297,80.89533,26.8807310,80.9003370
3517,St Francis School For The Hearing,"Impaired Mishribagh, Ahmadganj, Thakurganj, Chowk, Lucknow",school,26.88297,80.89533,26.8826697,80.8896581
3518,St Francis School For The Hearing,"Impaired Mishribagh, Ahmadganj, Thakurganj, Chowk, Lucknow",point_of_interest,26.88297,80.89533,26.8826697,80.8896581
3519,St Francis School For The Hearing,"Impaired Mishribagh, Ahmadganj, Thakurganj, Chowk, Lucknow",establishment,26.88297,80.89533,26.8826697,80.8896581
3520,Universal Publication,"near Shiv Mandir, Daulatganj Road, Basant Vihar, near Shiv Mandir, Lucknow",point_of_interest,26.88297,80.89533,26.8807050,80.9007480
3521,Universal Publication,"near Shiv Mandir, Daulatganj Road, Basant Vihar, near Shiv Mandir, Lucknow",establishment,26.88297,80.89533,26.8807050,80.9007480
3522,Bandhu Enterprises,"456/786, Sajjadbagh Colony, Daulatganj, Lucknow",general_contractor,26.88297,80.89533,26.8811000,80.9009940
3523,Bandhu Enterprises,"456/786, Sajjadbagh Colony, Daulatganj, Lucknow",roofing_contractor,26.88297,80.89533,26.8811000,80.9009940
3524,Bandhu Enterprises,"456/786, Sajjadbagh Colony, Daulatganj, Lucknow",point_of_interest,26.88297,80.89533,26.8811000,80.9009940
3525,Bandhu Enterprises,"456/786, Sajjadbagh Colony, Daulatganj, Lucknow",establishment,26.88297,80.89533,26.8811000,80.9009940
3526,Rnet,"near Bandhu Enterprises, Sajjadbagh Colony, Daulatganj, Lucknow",point_of_interest,26.88297,80.89533,26.8812101,80.9010885
3527,Rnet,"near Bandhu Enterprises, Sajjadbagh Colony, Daulatganj, Lucknow",establishment,26.88297,80.89533,26.8812101,80.9010885
3528,Raymonds Tailors,"Gugaht Road, Lko., Gugaht Road, Near Mandir, Musahab Ganj, Lucknow",point_of_interest,26.88297,80.89533,26.8779440,80.8928100
3529,Raymonds Tailors,"Gugaht Road, Lko., Gugaht Road, Near Mandir, Musahab Ganj, Lucknow",establishment,26.88297,80.89533,26.8779440,80.8928100
3530,बीएलएस इंटर कॉलेज,"Thakurganj, Daulatganj, Lucknow",school,26.88297,80.89533,26.8771216,80.8927206
3531,बीएलएस इंटर कॉलेज,"Thakurganj, Daulatganj, Lucknow",point_of_interest,26.88297,80.89533,26.8771216,80.8927206
3532,बीएलएस इंटर कॉलेज,"Thakurganj, Daulatganj, Lucknow",establishment,26.88297,80.89533,26.8771216,80.8927206
3533,Muftiganj,Muftiganj,sublocality_level_2,26.88297,80.89533,26.8783218,80.9000331
3534,Muftiganj,Muftiganj,sublocality,26.88297,80.89533,26.8783218,80.9000331
3535,Muftiganj,Muftiganj,political,26.88297,80.89533,26.8783218,80.9000331
3536,Backpackers Den,"69, Avas Vikas Colony, The Mall Avenue, Lucknow",lodging,26.83599,80.94921,26.8342805,80.9468566
3537,Backpackers Den,"69, Avas Vikas Colony, The Mall Avenue, Lucknow",point_of_interest,26.83599,80.94921,26.8342805,80.9468566
3538,Backpackers Den,"69, Avas Vikas Colony, The Mall Avenue, Lucknow",establishment,26.83599,80.94921,26.8342805,80.9468566
3539,Maxx,"Nehru Nagar, Nehru Nagar, ATM, Sadar Bazaar, Lucknow",point_of_interest,26.83599,80.94921,26.8361200,80.9395200
3540,Maxx,"Nehru Nagar, Nehru Nagar, ATM, Sadar Bazaar, Lucknow",store,26.83599,80.94921,26.8361200,80.9395200
3541,Maxx,"Nehru Nagar, Nehru Nagar, ATM, Sadar Bazaar, Lucknow",establishment,26.83599,80.94921,26.8361200,80.9395200
3542,Jain Agency,"Gola Bazar, Gola Bazar, Mandir, Sadar Bazaar, Lucknow",clothing_store,26.83599,80.94921,26.8348900,80.9402400
3543,Jain Agency,"Gola Bazar, Gola Bazar, Mandir, Sadar Bazaar, Lucknow",point_of_interest,26.83599,80.94921,26.8348900,80.9402400
3544,Jain Agency,"Gola Bazar, Gola Bazar, Mandir, Sadar Bazaar, Lucknow",store,26.83599,80.94921,26.8348900,80.9402400
3545,Jain Agency,"Gola Bazar, Gola Bazar, Mandir, Sadar Bazaar, Lucknow",establishment,26.83599,80.94921,26.8348900,80.9402400
3546,The Body Shop,"Shop No 8, Ground Floor, Sahara Ganj Mall, Shahnajaf Road, Lucknow",point_of_interest,26.83599,80.94921,26.8345730,80.9473370
3547,The Body Shop,"Shop No 8, Ground Floor, Sahara Ganj Mall, Shahnajaf Road, Lucknow",store,26.83599,80.94921,26.8345730,80.9473370
3548,The Body Shop,"Shop No 8, Ground Floor, Sahara Ganj Mall, Shahnajaf Road, Lucknow",establishment,26.83599,80.94921,26.8345730,80.9473370
3549,CSI,"The Mall Avenue, Lucknow",point_of_interest,26.83599,80.94921,26.8385272,80.9489125
3550,CSI,"The Mall Avenue, Lucknow",establishment,26.83599,80.94921,26.8385272,80.9489125
3551,Divine Dada Geeta Neena Pramila Mona Satsang,"4, Mall Avenue, Feroza Kothi, Lucknow",point_of_interest,26.83599,80.94921,26.8345734,80.9473368
3552,Divine Dada Geeta Neena Pramila Mona Satsang,"4, Mall Avenue, Feroza Kothi, Lucknow",establishment,26.83599,80.94921,26.8345734,80.9473368
3553,Xenos Technologies Ltd (Xenos),"16/25, Arushi House, Sarojini Naidu Marg, Sarojini Naidu Marg, Lucknow",car_repair,26.83599,80.94921,26.8385121,80.9439607
3554,Xenos Technologies Ltd (Xenos),"16/25, Arushi House, Sarojini Naidu Marg, Sarojini Naidu Marg, Lucknow",point_of_interest,26.83599,80.94921,26.8385121,80.9439607
3555,Xenos Technologies Ltd (Xenos),"16/25, Arushi House, Sarojini Naidu Marg, Sarojini Naidu Marg, Lucknow",store,26.83599,80.94921,26.8385121,80.9439607
3556,Xenos Technologies Ltd (Xenos),"16/25, Arushi House, Sarojini Naidu Marg, Sarojini Naidu Marg, Lucknow",establishment,26.83599,80.94921,26.8385121,80.9439607
3557,Dargah Dada Miyan,"Dada Miya Road, The Mall Avenue, Lucknow",place_of_worship,26.83599,80.94921,26.8329608,80.9454012
3558,Dargah Dada Miyan,"Dada Miya Road, The Mall Avenue, Lucknow",point_of_interest,26.83599,80.94921,26.8329608,80.9454012
3559,Dargah Dada Miyan,"Dada Miya Road, The Mall Avenue, Lucknow",establishment,26.83599,80.94921,26.8329608,80.9454012
3560,Saket Northern Railway Club,"Bandariya Bag Railway Colony, Gulistan Colony, Lucknow",point_of_interest,26.83599,80.94921,26.8351475,80.9530837
3561,Saket Northern Railway Club,"Bandariya Bag Railway Colony, Gulistan Colony, Lucknow",establishment,26.83599,80.94921,26.8351475,80.9530837
3562,HCL INFOSYSTEMS LTD,"Saran Chamber-1, Park Road, Lucknow",car_repair,26.83599,80.94921,26.8436820,80.9495260
3563,HCL INFOSYSTEMS LTD,"Saran Chamber-1, Park Road, Lucknow",point_of_interest,26.83599,80.94921,26.8436820,80.9495260
3564,HCL INFOSYSTEMS LTD,"Saran Chamber-1, Park Road, Lucknow",establishment,26.83599,80.94921,26.8436820,80.9495260
3565,Uttar Pradesh Housing and Development Board,"104, Mahatma Gandhi Marg, Road, Lucknow",local_government_office,26.83599,80.94921,26.8341937,80.9504121
3566,Uttar Pradesh Housing and Development Board,"104, Mahatma Gandhi Marg, Road, Lucknow",point_of_interest,26.83599,80.94921,26.8341937,80.9504121
3567,Uttar Pradesh Housing and Development Board,"104, Mahatma Gandhi Marg, Road, Lucknow",establishment,26.83599,80.94921,26.8341937,80.9504121
3568,Oriental Bank of Commerce,"4-P, Mahatma Gandhi Marg, Near Governer House, Hazratganj, Lucknow",bank,26.83599,80.94921,26.8397039,80.9463465
3569,Oriental Bank of Commerce,"4-P, Mahatma Gandhi Marg, Near Governer House, Hazratganj, Lucknow",finance,26.83599,80.94921,26.8397039,80.9463465
3570,Oriental Bank of Commerce,"4-P, Mahatma Gandhi Marg, Near Governer House, Hazratganj, Lucknow",point_of_interest,26.83599,80.94921,26.8397039,80.9463465
3571,Oriental Bank of Commerce,"4-P, Mahatma Gandhi Marg, Near Governer House, Hazratganj, Lucknow",establishment,26.83599,80.94921,26.8397039,80.9463465
3572,U.P. State Commission for Protection of Child Rights,"The Mall Avenue, Lucknow",local_government_office,26.83599,80.94921,26.8370104,80.9482352
3573,U.P. State Commission for Protection of Child Rights,"The Mall Avenue, Lucknow",point_of_interest,26.83599,80.94921,26.8370104,80.9482352
3574,U.P. State Commission for Protection of Child Rights,"The Mall Avenue, Lucknow",establishment,26.83599,80.94921,26.8370104,80.9482352
3575,Samajwadi Chatra Sabha,"6/1, Lal Bahadur Shashtri Marg, Sarva Palli, Raj Bhavan Colony, The Mall Avenue, Lucknow",point_of_interest,26.83599,80.94921,26.8368270,80.9480070
3576,Samajwadi Chatra Sabha,"6/1, Lal Bahadur Shashtri Marg, Sarva Palli, Raj Bhavan Colony, The Mall Avenue, Lucknow",establishment,26.83599,80.94921,26.8368270,80.9480070
3577,Loreto Convent Intermediate College,"Lucknow Road, Bandariya Bag Railway Colony, Gulistan Colony, Lucknow",university,26.83599,80.94921,26.8366586,80.9513996
3578,Loreto Convent Intermediate College,"Lucknow Road, Bandariya Bag Railway Colony, Gulistan Colony, Lucknow",point_of_interest,26.83599,80.94921,26.8366586,80.9513996
3579,Loreto Convent Intermediate College,"Lucknow Road, Bandariya Bag Railway Colony, Gulistan Colony, Lucknow",establishment,26.83599,80.94921,26.8366586,80.9513996
3580,LOKDAL PARTY,"8, Mall Avenue, Lucknow",point_of_interest,26.83599,80.94921,26.8346482,80.9473994
3581,LOKDAL PARTY,"8, Mall Avenue, Lucknow",establishment,26.83599,80.94921,26.8346482,80.9473994
3582,Daulat ki Beti,"13, Mall Avenue, Sarva Palli, The Mall Avenue, Lucknow",point_of_interest,26.83599,80.94921,26.8345736,80.9473365
3583,Daulat ki Beti,"13, Mall Avenue, Sarva Palli, The Mall Avenue, Lucknow",establishment,26.83599,80.94921,26.8345736,80.9473365
3584,Parag Milk Parlour,"near Congress Party Office, The Mall Avenue, Lucknow",food,26.83599,80.94921,26.8375590,80.9470370
3585,Parag Milk Parlour,"near Congress Party Office, The Mall Avenue, Lucknow",point_of_interest,26.83599,80.94921,26.8375590,80.9470370
3586,Parag Milk Parlour,"near Congress Party Office, The Mall Avenue, Lucknow",store,26.83599,80.94921,26.8375590,80.9470370
3587,Parag Milk Parlour,"near Congress Party Office, The Mall Avenue, Lucknow",establishment,26.83599,80.94921,26.8375590,80.9470370
3588,Cantonment,Cantonment,sublocality_level_1,26.83599,80.94921,26.8069878,80.9484195
3589,Cantonment,Cantonment,sublocality,26.83599,80.94921,26.8069878,80.9484195
3590,Cantonment,Cantonment,political,26.83599,80.94921,26.8069878,80.9484195
3591,Lic Pvt Ltd,"314/17, New Mirza Mandi, Hardoi Road, New Mirza Mandi, Hardoi Road, Lucknow",insurance_agency,26.86858,80.89098,26.8721300,80.8969700
3592,Lic Pvt Ltd,"314/17, New Mirza Mandi, Hardoi Road, New Mirza Mandi, Hardoi Road, Lucknow",point_of_interest,26.86858,80.89098,26.8721300,80.8969700
3593,Lic Pvt Ltd,"314/17, New Mirza Mandi, Hardoi Road, New Mirza Mandi, Hardoi Road, Lucknow",establishment,26.86858,80.89098,26.8721300,80.8969700
3594,MRS Digitech,"417/106 Behind T.B. Hospital, Niwajganj, Thakurganj, TB Hospital Road, Basant Vihar Colony, Lucknow",point_of_interest,26.86858,80.89098,26.8705540,80.8961370
3595,MRS Digitech,"417/106 Behind T.B. Hospital, Niwajganj, Thakurganj, TB Hospital Road, Basant Vihar Colony, Lucknow",establishment,26.86858,80.89098,26.8705540,80.8961370
